user_id,steps_day,steps_night,day_ratio,hours_sum,hours_ratio
8244,0.0,3.0,0.0,1,0.02040816326530612
8245,0.0,5.0,0.0,2,0.04081632653061224
8246,3.0,0.0,1.0,1,0.02040816326530612
8247,176.0,0.0,1.0,4,0.08163265306122448
8248,3.0,0.0,1.0,1,0.02040816326530612
8249,3.0,0.0,1.0,2,0.04081632653061224
8250,5.0,0.0,1.0,2,0.04081632653061224
8251,0.0,2.0,0.0,2,0.04081632653061224
8252,11.0,0.0,1.0,1,0.02040816326530612
8253,166.0,81.0,0.6720647773279352,11,0.22448979591836735
8254,11.0,0.0,1.0,1,0.02040816326530612
8255,3.0,0.0,1.0,1,0.02040816326530612
8256,0.0,3.0,0.0,1,0.02040816326530612
8257,37.0,0.0,1.0,2,0.04081632653061224
8258,3.0,0.0,1.0,1,0.02040816326530612
8259,0.0,22.0,0.0,3,0.061224489795918366
8260,3.0,0.0,1.0,1,0.02040816326530612
8261,39.0,0.0,1.0,1,0.02040816326530612
8262,3.0,0.0,1.0,1,0.02040816326530612
8263,420.0,0.0,1.0,17,0.3469387755102041
8264,134.0,0.0,1.0,12,0.24489795918367346
8265,47.0,34.0,0.5802469135802469,5,0.10204081632653061
8266,56.0,0.0,1.0,3,0.061224489795918366
8267,3.0,0.0,1.0,1,0.02040816326530612
8268,3.0,0.0,1.0,1,0.02040816326530612
8269,0.0,32.0,0.0,2,0.04081632653061224
8270,52.0,38.0,0.5777777777777777,3,0.061224489795918366
8271,2.0,0.0,1.0,1,0.02040816326530612
8272,3.0,0.0,1.0,1,0.02040816326530612
8273,188.0,176.0,0.5164835164835165,11,0.22448979591836735
8274,8.0,0.0,1.0,1,0.02040816326530612
8275,16.0,0.0,1.0,3,0.061224489795918366
8276,21.0,192.0,0.09859154929577464,6,0.12244897959183673
8277,150.0,0.0,1.0,4,0.08163265306122448
8278,5.0,3.0,0.625,3,0.061224489795918366
8279,73.0,0.0,1.0,1,0.02040816326530612
8280,0.0,3.0,0.0,1,0.02040816326530612
8281,16.0,0.0,1.0,2,0.04081632653061224
8283,3.0,2.0,0.6,3,0.061224489795918366
8284,5.0,0.0,1.0,2,0.04081632653061224
8285,3.0,13.0,0.1875,2,0.04081632653061224
8286,205.0,0.0,1.0,9,0.1836734693877551
8287,3.0,0.0,1.0,1,0.02040816326530612
8288,14.0,0.0,1.0,2,0.04081632653061224
8289,41.0,25.0,0.6212121212121212,5,0.10204081632653061
8290,6.0,0.0,1.0,1,0.02040816326530612
8291,29.0,1.0,0.9666666666666667,2,0.04081632653061224
8292,15.0,180.0,0.07692307692307693,9,0.1836734693877551
8293,37.0,0.0,1.0,2,0.04081632653061224
8294,0.0,9.0,0.0,2,0.04081632653061224
8295,35.0,0.0,1.0,2,0.04081632653061224
8296,110.0,95.0,0.5365853658536586,7,0.14285714285714285
8297,9.0,2.0,0.8181818181818182,2,0.04081632653061224
8298,86.0,144.0,0.3739130434782609,13,0.2653061224489796
8299,28.0,0.0,1.0,1,0.02040816326530612
8300,0.0,37.0,0.0,2,0.04081632653061224
8301,2.0,0.0,1.0,1,0.02040816326530612
8302,14.0,0.0,1.0,3,0.061224489795918366
8303,0.0,12.0,0.0,1,0.02040816326530612
8304,69.0,0.0,1.0,4,0.08163265306122448
8305,45.0,0.0,1.0,2,0.04081632653061224
8306,2.0,0.0,1.0,1,0.02040816326530612
8307,5.0,0.0,1.0,1,0.02040816326530612
8309,36.0,0.0,1.0,1,0.02040816326530612
8310,40.0,0.0,1.0,3,0.061224489795918366
8311,3.0,0.0,1.0,1,0.02040816326530612
8312,2.0,0.0,1.0,1,0.02040816326530612
8313,38.0,51.0,0.42696629213483145,2,0.04081632653061224
8314,58.0,0.0,1.0,2,0.04081632653061224
8315,3.0,0.0,1.0,1,0.02040816326530612
8316,3.0,0.0,1.0,1,0.02040816326530612
8317,31.0,0.0,1.0,1,0.02040816326530612
8318,63.0,53.0,0.5431034482758621,10,0.20408163265306123
8319,114.0,0.0,1.0,3,0.061224489795918366
8320,87.0,69.0,0.5576923076923077,6,0.12244897959183673
8321,0.0,19.0,0.0,2,0.04081632653061224
8322,35.0,0.0,1.0,1,0.02040816326530612
8323,3.0,0.0,1.0,1,0.02040816326530612
8324,329.0,13.0,0.9619883040935673,11,0.22448979591836735
8325,329.0,28.0,0.9215686274509803,12,0.24489795918367346
8326,14.0,0.0,1.0,1,0.02040816326530612
8327,0.0,16.0,0.0,1,0.02040816326530612
8328,3.0,0.0,1.0,1,0.02040816326530612
8330,108.0,21.0,0.8372093023255814,6,0.12244897959183673
8331,224.0,1.0,0.9955555555555555,12,0.24489795918367346
8332,49.0,0.0,1.0,4,0.08163265306122448
8333,3.0,0.0,1.0,1,0.02040816326530612
8334,6.0,0.0,1.0,1,0.02040816326530612
8335,0.0,40.0,0.0,1,0.02040816326530612
8336,80.0,6.0,0.9302325581395349,4,0.08163265306122448
8337,3.0,0.0,1.0,1,0.02040816326530612
8338,5.0,0.0,1.0,2,0.04081632653061224
8339,4.0,0.0,1.0,2,0.04081632653061224
8340,159.0,36.0,0.8153846153846154,7,0.14285714285714285
8341,3.0,0.0,1.0,1,0.02040816326530612
8342,28.0,0.0,1.0,1,0.02040816326530612
8343,45.0,108.0,0.29411764705882354,8,0.16326530612244897
8344,24.0,0.0,1.0,2,0.04081632653061224
8345,11.0,24.0,0.3142857142857143,3,0.061224489795918366
8346,3.0,0.0,1.0,1,0.02040816326530612
8347,3.0,0.0,1.0,1,0.02040816326530612
8348,172.0,0.0,1.0,10,0.20408163265306123
8349,0.0,37.0,0.0,2,0.04081632653061224
8350,36.0,0.0,1.0,1,0.02040816326530612
8351,4.0,0.0,1.0,2,0.04081632653061224
8352,9.0,0.0,1.0,1,0.02040816326530612
8353,3.0,0.0,1.0,1,0.02040816326530612
8354,45.0,1.0,0.9782608695652174,9,0.1836734693877551
8355,32.0,0.0,1.0,1,0.02040816326530612
8356,11.0,0.0,1.0,1,0.02040816326530612
8357,0.0,3.0,0.0,1,0.02040816326530612
8358,3.0,3.0,0.5,2,0.04081632653061224
8359,295.0,74.0,0.7994579945799458,6,0.12244897959183673
8360,3.0,0.0,1.0,1,0.02040816326530612
8361,2.0,169.0,0.011695906432748537,7,0.14285714285714285
8362,0.0,34.0,0.0,1,0.02040816326530612
8363,285.0,249.0,0.5337078651685393,48,0.9795918367346939
8364,34.0,0.0,1.0,1,0.02040816326530612
8365,3.0,0.0,1.0,1,0.02040816326530612
8366,36.0,1.0,0.972972972972973,2,0.04081632653061224
8367,3.0,0.0,1.0,1,0.02040816326530612
8368,16.0,0.0,1.0,1,0.02040816326530612
8369,0.0,3.0,0.0,1,0.02040816326530612
8370,22.0,0.0,1.0,1,0.02040816326530612
8371,3.0,0.0,1.0,1,0.02040816326530612
8372,0.0,49.0,0.0,1,0.02040816326530612
8373,3.0,0.0,1.0,1,0.02040816326530612
8374,37.0,0.0,1.0,1,0.02040816326530612
8375,6.0,0.0,1.0,1,0.02040816326530612
8376,14.0,111.0,0.112,3,0.061224489795918366
8377,0.0,43.0,0.0,3,0.061224489795918366
8378,3.0,0.0,1.0,1,0.02040816326530612
8379,4.0,0.0,1.0,1,0.02040816326530612
8380,3.0,0.0,1.0,1,0.02040816326530612
8381,0.0,30.0,0.0,1,0.02040816326530612
8383,0.0,33.0,0.0,2,0.04081632653061224
8384,37.0,0.0,1.0,1,0.02040816326530612
8385,0.0,3.0,0.0,1,0.02040816326530612
8387,3.0,0.0,1.0,2,0.04081632653061224
8388,0.0,3.0,0.0,1,0.02040816326530612
8389,156.0,0.0,1.0,7,0.14285714285714285
8390,126.0,64.0,0.6631578947368421,9,0.1836734693877551
8391,40.0,197.0,0.16877637130801687,8,0.16326530612244897
8392,0.0,5.0,0.0,1,0.02040816326530612
8393,86.0,36.0,0.7049180327868853,6,0.12244897959183673
8394,56.0,0.0,1.0,3,0.061224489795918366
8395,0.0,3.0,0.0,1,0.02040816326530612
8396,100.0,0.0,1.0,5,0.10204081632653061
8397,0.0,3.0,0.0,1,0.02040816326530612
8398,6.0,0.0,1.0,1,0.02040816326530612
8400,8.0,0.0,1.0,1,0.02040816326530612
8401,35.0,0.0,1.0,4,0.08163265306122448
8402,0.0,46.0,0.0,1,0.02040816326530612
8403,28.0,0.0,1.0,2,0.04081632653061224
8404,2.0,0.0,1.0,1,0.02040816326530612
8405,14.0,71.0,0.16470588235294117,6,0.12244897959183673
8406,23.0,0.0,1.0,1,0.02040816326530612
8407,42.0,0.0,1.0,1,0.02040816326530612
8408,0.0,3.0,0.0,1,0.02040816326530612
8409,10.0,0.0,1.0,3,0.061224489795918366
8410,31.0,0.0,1.0,3,0.061224489795918366
8411,0.0,3.0,0.0,1,0.02040816326530612
8412,58.0,0.0,1.0,2,0.04081632653061224
8413,0.0,36.0,0.0,1,0.02040816326530612
8414,45.0,0.0,1.0,1,0.02040816326530612
8415,48.0,0.0,1.0,2,0.04081632653061224
8416,49.0,1.0,0.98,2,0.04081632653061224
8417,37.0,0.0,1.0,1,0.02040816326530612
8418,4.0,9.0,0.3076923076923077,6,0.12244897959183673
8419,269.0,61.0,0.8151515151515152,19,0.3877551020408163
8420,0.0,3.0,0.0,1,0.02040816326530612
8421,2.0,0.0,1.0,1,0.02040816326530612
8422,145.0,0.0,1.0,3,0.061224489795918366
8424,318.0,0.0,1.0,13,0.2653061224489796
8425,33.0,34.0,0.4925373134328358,4,0.08163265306122448
8426,23.0,0.0,1.0,1,0.02040816326530612
8427,0.0,3.0,0.0,1,0.02040816326530612
8428,33.0,0.0,1.0,1,0.02040816326530612
8429,39.0,0.0,1.0,1,0.02040816326530612
8430,170.0,67.0,0.7172995780590717,10,0.20408163265306123
8431,3.0,0.0,1.0,1,0.02040816326530612
8432,96.0,0.0,1.0,6,0.12244897959183673
8433,2.0,0.0,1.0,1,0.02040816326530612
8434,38.0,5.0,0.8837209302325582,3,0.061224489795918366
8435,102.0,0.0,1.0,3,0.061224489795918366
8436,0.0,38.0,0.0,1,0.02040816326530612
8437,3.0,0.0,1.0,1,0.02040816326530612
8438,34.0,0.0,1.0,1,0.02040816326530612
8439,0.0,108.0,0.0,3,0.061224489795918366
8440,34.0,0.0,1.0,1,0.02040816326530612
8441,6.0,46.0,0.11538461538461539,4,0.08163265306122448
8442,118.0,24.0,0.8309859154929577,7,0.14285714285714285
8443,54.0,73.0,0.4251968503937008,2,0.04081632653061224
8444,3.0,0.0,1.0,1,0.02040816326530612
8445,0.0,3.0,0.0,1,0.02040816326530612
8446,6.0,30.0,0.16666666666666666,4,0.08163265306122448
8447,0.0,36.0,0.0,1,0.02040816326530612
8448,3.0,0.0,1.0,1,0.02040816326530612
8449,3.0,0.0,1.0,1,0.02040816326530612
8451,7.0,0.0,1.0,2,0.04081632653061224
8452,21.0,0.0,1.0,1,0.02040816326530612
8453,104.0,0.0,1.0,3,0.061224489795918366
8454,67.0,34.0,0.6633663366336634,5,0.10204081632653061
8455,89.0,0.0,1.0,4,0.08163265306122448
8456,3.0,0.0,1.0,1,0.02040816326530612
8457,74.0,6.0,0.925,3,0.061224489795918366
8458,211.0,1.0,0.9952830188679245,16,0.32653061224489793
8459,0.0,6.0,0.0,1,0.02040816326530612
8460,3.0,0.0,1.0,1,0.02040816326530612
8461,0.0,105.0,0.0,4,0.08163265306122448
8463,3.0,0.0,1.0,1,0.02040816326530612
8464,126.0,6.0,0.9545454545454546,6,0.12244897959183673
8465,119.0,0.0,1.0,8,0.16326530612244897
8466,0.0,3.0,0.0,1,0.02040816326530612
8467,25.0,0.0,1.0,7,0.14285714285714285
8468,29.0,0.0,1.0,1,0.02040816326530612
8469,126.0,52.0,0.7078651685393258,6,0.12244897959183673
8470,0.0,52.0,0.0,2,0.04081632653061224
8471,11.0,6.0,0.6470588235294118,3,0.061224489795918366
8472,0.0,3.0,0.0,1,0.02040816326530612
8473,70.0,0.0,1.0,2,0.04081632653061224
8474,131.0,0.0,1.0,3,0.061224489795918366
8475,0.0,2.0,0.0,1,0.02040816326530612
8476,3.0,0.0,1.0,1,0.02040816326530612
8477,13.0,0.0,1.0,1,0.02040816326530612
8478,391.0,147.0,0.7267657992565055,22,0.4489795918367347
8479,3.0,0.0,1.0,1,0.02040816326530612
8480,30.0,0.0,1.0,1,0.02040816326530612
8481,99.0,18.0,0.8461538461538461,6,0.12244897959183673
8482,3.0,0.0,1.0,1,0.02040816326530612
8483,2.0,0.0,1.0,1,0.02040816326530612
8484,0.0,30.0,0.0,2,0.04081632653061224
8485,0.0,2.0,0.0,1,0.02040816326530612
8486,274.0,26.0,0.9133333333333333,16,0.32653061224489793
8488,3.0,0.0,1.0,1,0.02040816326530612
8489,145.0,0.0,1.0,5,0.10204081632653061
8490,0.0,56.0,0.0,2,0.04081632653061224
8491,11.0,3.0,0.7857142857142857,3,0.061224489795918366
8492,153.0,4.0,0.9745222929936306,7,0.14285714285714285
8494,3.0,0.0,1.0,1,0.02040816326530612
8495,159.0,153.0,0.5096153846153846,18,0.3673469387755102
8496,3.0,0.0,1.0,1,0.02040816326530612
8497,0.0,32.0,0.0,1,0.02040816326530612
8498,0.0,23.0,0.0,1,0.02040816326530612
8499,3.0,0.0,1.0,1,0.02040816326530612
8500,67.0,0.0,1.0,2,0.04081632653061224
8502,0.0,34.0,0.0,1,0.02040816326530612
8503,6.0,0.0,1.0,1,0.02040816326530612
8504,2.0,39.0,0.04878048780487805,2,0.04081632653061224
8505,14.0,0.0,1.0,1,0.02040816326530612
8506,3.0,0.0,1.0,1,0.02040816326530612
8507,0.0,16.0,0.0,1,0.02040816326530612
8508,14.0,0.0,1.0,1,0.02040816326530612
8509,3.0,0.0,1.0,1,0.02040816326530612
8510,3.0,0.0,1.0,1,0.02040816326530612
8511,0.0,32.0,0.0,1,0.02040816326530612
8512,31.0,0.0,1.0,1,0.02040816326530612
8513,0.0,3.0,0.0,1,0.02040816326530612
8514,6.0,4.0,0.6,2,0.04081632653061224
8515,21.0,0.0,1.0,1,0.02040816326530612
8516,5.0,0.0,1.0,3,0.061224489795918366
8517,6.0,9.0,0.4,4,0.08163265306122448
8518,22.0,88.0,0.2,7,0.14285714285714285
8519,0.0,5.0,0.0,2,0.04081632653061224
8520,29.0,0.0,1.0,2,0.04081632653061224
8521,4.0,0.0,1.0,1,0.02040816326530612
8522,0.0,71.0,0.0,2,0.04081632653061224
8523,39.0,92.0,0.29770992366412213,6,0.12244897959183673
8524,3.0,0.0,1.0,1,0.02040816326530612
8525,3.0,0.0,1.0,1,0.02040816326530612
8526,3.0,0.0,1.0,1,0.02040816326530612
8527,48.0,0.0,1.0,2,0.04081632653061224
8528,31.0,0.0,1.0,1,0.02040816326530612
8529,163.0,4.0,0.9760479041916168,7,0.14285714285714285
8530,3.0,0.0,1.0,1,0.02040816326530612
8531,20.0,56.0,0.2631578947368421,5,0.10204081632653061
8533,30.0,0.0,1.0,1,0.02040816326530612
8534,0.0,19.0,0.0,2,0.04081632653061224
8535,0.0,3.0,0.0,1,0.02040816326530612
8536,46.0,0.0,1.0,1,0.02040816326530612
8537,123.0,0.0,1.0,5,0.10204081632653061
8538,166.0,201.0,0.45231607629427795,17,0.3469387755102041
8540,0.0,3.0,0.0,1,0.02040816326530612
8541,0.0,3.0,0.0,1,0.02040816326530612
8542,31.0,0.0,1.0,1,0.02040816326530612
8543,3.0,0.0,1.0,1,0.02040816326530612
8544,85.0,0.0,1.0,1,0.02040816326530612
8545,3.0,0.0,1.0,1,0.02040816326530612
8546,0.0,10.0,0.0,1,0.02040816326530612
8547,14.0,0.0,1.0,1,0.02040816326530612
8548,12.0,0.0,1.0,1,0.02040816326530612
8549,0.0,3.0,0.0,1,0.02040816326530612
8550,58.0,89.0,0.3945578231292517,4,0.08163265306122448
8551,173.0,46.0,0.7899543378995434,13,0.2653061224489796
8552,0.0,31.0,0.0,1,0.02040816326530612
8553,3.0,0.0,1.0,1,0.02040816326530612
8554,0.0,62.0,0.0,1,0.02040816326530612
8555,30.0,17.0,0.6382978723404256,7,0.14285714285714285
8556,3.0,0.0,1.0,1,0.02040816326530612
8557,3.0,0.0,1.0,1,0.02040816326530612
8559,38.0,0.0,1.0,1,0.02040816326530612
8560,3.0,0.0,1.0,1,0.02040816326530612
8561,0.0,7.0,0.0,1,0.02040816326530612
8562,4.0,0.0,1.0,2,0.04081632653061224
8563,3.0,0.0,1.0,1,0.02040816326530612
8564,3.0,0.0,1.0,1,0.02040816326530612
8565,0.0,16.0,0.0,1,0.02040816326530612
8566,0.0,83.0,0.0,2,0.04081632653061224
8567,41.0,0.0,1.0,3,0.061224489795918366
8568,35.0,3.0,0.9210526315789473,2,0.04081632653061224
8569,3.0,0.0,1.0,1,0.02040816326530612
8570,40.0,0.0,1.0,1,0.02040816326530612
8571,3.0,0.0,1.0,1,0.02040816326530612
8572,9.0,0.0,1.0,1,0.02040816326530612
8573,0.0,3.0,0.0,1,0.02040816326530612
8574,5.0,0.0,1.0,2,0.04081632653061224
8575,17.0,0.0,1.0,1,0.02040816326530612
8576,11.0,0.0,1.0,2,0.04081632653061224
8577,31.0,0.0,1.0,1,0.02040816326530612
8578,0.0,3.0,0.0,1,0.02040816326530612
8579,0.0,22.0,0.0,1,0.02040816326530612
8580,0.0,120.0,0.0,3,0.061224489795918366
8581,3.0,17.0,0.15,2,0.04081632653061224
8582,31.0,0.0,1.0,1,0.02040816326530612
8583,46.0,2.0,0.9583333333333334,5,0.10204081632653061
8584,2.0,0.0,1.0,1,0.02040816326530612
8585,234.0,34.0,0.8731343283582089,19,0.3877551020408163
8586,3.0,0.0,1.0,1,0.02040816326530612
8587,42.0,0.0,1.0,1,0.02040816326530612
8588,61.0,40.0,0.6039603960396039,8,0.16326530612244897
8589,60.0,0.0,1.0,2,0.04081632653061224
8590,133.0,54.0,0.7112299465240641,16,0.32653061224489793
8591,3.0,0.0,1.0,1,0.02040816326530612
8592,0.0,3.0,0.0,1,0.02040816326530612
8593,0.0,4.0,0.0,1,0.02040816326530612
8594,153.0,0.0,1.0,8,0.16326530612244897
8595,33.0,0.0,1.0,1,0.02040816326530612
8596,18.0,12.0,0.6,7,0.14285714285714285
8597,3.0,0.0,1.0,1,0.02040816326530612
8598,3.0,0.0,1.0,1,0.02040816326530612
8599,143.0,3.0,0.9794520547945206,7,0.14285714285714285
8600,96.0,0.0,1.0,2,0.04081632653061224
8601,0.0,3.0,0.0,1,0.02040816326530612
8602,38.0,0.0,1.0,1,0.02040816326530612
8603,36.0,0.0,1.0,1,0.02040816326530612
8604,0.0,3.0,0.0,1,0.02040816326530612
8605,17.0,4.0,0.8095238095238095,3,0.061224489795918366
8606,3.0,0.0,1.0,1,0.02040816326530612
8607,12.0,0.0,1.0,2,0.04081632653061224
8608,5.0,1.0,0.8333333333333334,3,0.061224489795918366
8609,98.0,0.0,1.0,2,0.04081632653061224
8610,2.0,0.0,1.0,1,0.02040816326530612
8611,173.0,8.0,0.9558011049723757,11,0.22448979591836735
8612,3.0,0.0,1.0,1,0.02040816326530612
8613,0.0,41.0,0.0,1,0.02040816326530612
8614,3.0,0.0,1.0,1,0.02040816326530612
8615,53.0,54.0,0.4953271028037383,6,0.12244897959183673
8616,55.0,1.0,0.9821428571428571,3,0.061224489795918366
8617,3.0,0.0,1.0,1,0.02040816326530612
8619,20.0,0.0,1.0,1,0.02040816326530612
8620,0.0,31.0,0.0,1,0.02040816326530612
8621,0.0,3.0,0.0,1,0.02040816326530612
8622,51.0,0.0,1.0,1,0.02040816326530612
8623,35.0,6.0,0.8536585365853658,2,0.04081632653061224
8624,122.0,174.0,0.41216216216216217,10,0.20408163265306123
8625,101.0,10.0,0.9099099099099099,4,0.08163265306122448
8626,0.0,3.0,0.0,1,0.02040816326530612
8627,43.0,0.0,1.0,4,0.08163265306122448
8628,3.0,0.0,1.0,1,0.02040816326530612
8629,3.0,0.0,1.0,1,0.02040816326530612
8630,3.0,0.0,1.0,1,0.02040816326530612
8631,0.0,3.0,0.0,1,0.02040816326530612
8633,0.0,3.0,0.0,1,0.02040816326530612
8634,3.0,0.0,1.0,1,0.02040816326530612
8635,0.0,41.0,0.0,2,0.04081632653061224
8636,1.0,47.0,0.020833333333333332,3,0.061224489795918366
8637,0.0,43.0,0.0,1,0.02040816326530612
8638,52.0,7.0,0.8813559322033898,7,0.14285714285714285
8639,9.0,0.0,1.0,1,0.02040816326530612
8640,63.0,39.0,0.6176470588235294,6,0.12244897959183673
8641,0.0,7.0,0.0,1,0.02040816326530612
8642,0.0,3.0,0.0,1,0.02040816326530612
8643,28.0,0.0,1.0,1,0.02040816326530612
8644,34.0,11.0,0.7555555555555555,16,0.32653061224489793
8645,12.0,0.0,1.0,1,0.02040816326530612
8646,32.0,0.0,1.0,2,0.04081632653061224
8647,0.0,37.0,0.0,3,0.061224489795918366
8648,0.0,32.0,0.0,1,0.02040816326530612
8650,0.0,37.0,0.0,1,0.02040816326530612
8651,2.0,0.0,1.0,1,0.02040816326530612
8652,94.0,10.0,0.9038461538461539,7,0.14285714285714285
8653,42.0,0.0,1.0,3,0.061224489795918366
8654,5.0,1.0,0.8333333333333334,3,0.061224489795918366
8656,3.0,0.0,1.0,1,0.02040816326530612
8657,117.0,0.0,1.0,4,0.08163265306122448
8658,142.0,3.0,0.9793103448275862,7,0.14285714285714285
8659,0.0,3.0,0.0,1,0.02040816326530612
8660,3.0,0.0,1.0,1,0.02040816326530612
8661,258.0,7.0,0.9735849056603774,13,0.2653061224489796
8662,3.0,0.0,1.0,1,0.02040816326530612
8663,3.0,0.0,1.0,1,0.02040816326530612
8664,8.0,0.0,1.0,2,0.04081632653061224
8665,43.0,0.0,1.0,1,0.02040816326530612
8666,0.0,5.0,0.0,1,0.02040816326530612
8667,2.0,0.0,1.0,1,0.02040816326530612
8668,4.0,0.0,1.0,2,0.04081632653061224
8669,5.0,0.0,1.0,1,0.02040816326530612
8670,367.0,5.0,0.9865591397849462,6,0.12244897959183673
8671,45.0,6.0,0.8823529411764706,4,0.08163265306122448
8672,0.0,10.0,0.0,1,0.02040816326530612
8673,0.0,12.0,0.0,2,0.04081632653061224
8674,261.0,0.0,1.0,9,0.1836734693877551
8675,33.0,0.0,1.0,1,0.02040816326530612
8676,0.0,98.0,0.0,3,0.061224489795918366
8677,3.0,0.0,1.0,1,0.02040816326530612
8678,22.0,9.0,0.7096774193548387,2,0.04081632653061224
8679,32.0,0.0,1.0,2,0.04081632653061224
8680,2.0,0.0,1.0,1,0.02040816326530612
8681,64.0,0.0,1.0,1,0.02040816326530612
8682,284.0,153.0,0.6498855835240275,13,0.2653061224489796
8683,0.0,17.0,0.0,4,0.08163265306122448
8684,0.0,7.0,0.0,1,0.02040816326530612
8685,3.0,0.0,1.0,1,0.02040816326530612
8686,3.0,0.0,1.0,1,0.02040816326530612
8687,459.0,0.0,1.0,16,0.32653061224489793
8688,28.0,0.0,1.0,9,0.1836734693877551
8689,0.0,6.0,0.0,1,0.02040816326530612
8690,44.0,0.0,1.0,3,0.061224489795918366
8691,3.0,0.0,1.0,1,0.02040816326530612
8692,7.0,0.0,1.0,1,0.02040816326530612
8693,6.0,0.0,1.0,1,0.02040816326530612
8694,2.0,3.0,0.4,4,0.08163265306122448
8695,37.0,0.0,1.0,2,0.04081632653061224
8696,1.0,4.0,0.2,3,0.061224489795918366
8697,3.0,0.0,1.0,1,0.02040816326530612
8698,98.0,122.0,0.44545454545454544,11,0.22448979591836735
8699,3.0,0.0,1.0,1,0.02040816326530612
8700,4.0,24.0,0.14285714285714285,7,0.14285714285714285
8701,2.0,0.0,1.0,1,0.02040816326530612
8702,31.0,0.0,1.0,1,0.02040816326530612
8703,0.0,39.0,0.0,1,0.02040816326530612
8704,3.0,0.0,1.0,1,0.02040816326530612
8705,0.0,2.0,0.0,1,0.02040816326530612
8706,32.0,0.0,1.0,1,0.02040816326530612
8707,335.0,136.0,0.7112526539278131,14,0.2857142857142857
8708,38.0,0.0,1.0,1,0.02040816326530612
8709,312.0,403.0,0.43636363636363634,34,0.6938775510204082
8710,20.0,0.0,1.0,1,0.02040816326530612
8711,3.0,0.0,1.0,1,0.02040816326530612
8712,3.0,0.0,1.0,1,0.02040816326530612
8713,111.0,0.0,1.0,2,0.04081632653061224
8714,135.0,4.0,0.9712230215827338,7,0.14285714285714285
8715,0.0,4.0,0.0,2,0.04081632653061224
8716,18.0,10.0,0.6428571428571429,7,0.14285714285714285
8717,14.0,0.0,1.0,2,0.04081632653061224
8718,87.0,9.0,0.90625,5,0.10204081632653061
8719,2.0,0.0,1.0,1,0.02040816326530612
8720,216.0,0.0,1.0,8,0.16326530612244897
8722,103.0,5.0,0.9537037037037037,10,0.20408163265306123
8723,39.0,0.0,1.0,2,0.04081632653061224
8724,6.0,0.0,1.0,1,0.02040816326530612
8725,0.0,3.0,0.0,1,0.02040816326530612
8726,40.0,0.0,1.0,2,0.04081632653061224
8727,24.0,0.0,1.0,1,0.02040816326530612
8728,0.0,270.0,0.0,6,0.12244897959183673
8729,287.0,4.0,0.9862542955326461,13,0.2653061224489796
8730,117.0,0.0,1.0,5,0.10204081632653061
8732,199.0,3.0,0.9851485148514851,15,0.30612244897959184
8733,3.0,0.0,1.0,1,0.02040816326530612
8734,0.0,3.0,0.0,1,0.02040816326530612
8735,189.0,0.0,1.0,5,0.10204081632653061
8736,187.0,177.0,0.5137362637362637,16,0.32653061224489793
8737,10.0,3.0,0.7692307692307693,4,0.08163265306122448
8738,103.0,62.0,0.6242424242424243,5,0.10204081632653061
8739,57.0,0.0,1.0,1,0.02040816326530612
8740,2.0,0.0,1.0,1,0.02040816326530612
8741,4.0,0.0,1.0,1,0.02040816326530612
8742,0.0,37.0,0.0,2,0.04081632653061224
8744,2.0,0.0,1.0,1,0.02040816326530612
8745,3.0,0.0,1.0,1,0.02040816326530612
8746,15.0,57.0,0.20833333333333334,2,0.04081632653061224
8747,22.0,0.0,1.0,2,0.04081632653061224
8748,128.0,1.0,0.9922480620155039,9,0.1836734693877551
8749,2.0,0.0,1.0,1,0.02040816326530612
8750,3.0,6.0,0.3333333333333333,3,0.061224489795918366
8751,2.0,0.0,1.0,1,0.02040816326530612
8752,0.0,10.0,0.0,1,0.02040816326530612
8753,49.0,0.0,1.0,2,0.04081632653061224
8754,277.0,16.0,0.9453924914675768,21,0.42857142857142855
8755,5.0,0.0,1.0,2,0.04081632653061224
8756,4.0,0.0,1.0,2,0.04081632653061224
8757,0.0,77.0,0.0,2,0.04081632653061224
8758,2.0,3.0,0.4,3,0.061224489795918366
8759,3.0,0.0,1.0,1,0.02040816326530612
8760,0.0,3.0,0.0,1,0.02040816326530612
8761,15.0,0.0,1.0,2,0.04081632653061224
8762,3.0,0.0,1.0,1,0.02040816326530612
8763,46.0,3.0,0.9387755102040817,6,0.12244897959183673
8764,3.0,0.0,1.0,1,0.02040816326530612
8765,3.0,0.0,1.0,1,0.02040816326530612
8766,20.0,0.0,1.0,1,0.02040816326530612
8767,346.0,32.0,0.9153439153439153,12,0.24489795918367346
8768,0.0,8.0,0.0,1,0.02040816326530612
8769,314.0,135.0,0.6993318485523385,27,0.5510204081632653
8770,6.0,70.0,0.07894736842105263,6,0.12244897959183673
8771,0.0,29.0,0.0,2,0.04081632653061224
8772,121.0,8.0,0.937984496124031,5,0.10204081632653061
8773,0.0,1.0,0.0,1,0.02040816326530612
8774,2.0,0.0,1.0,1,0.02040816326530612
8775,32.0,0.0,1.0,6,0.12244897959183673
8776,3.0,0.0,1.0,1,0.02040816326530612
8777,33.0,0.0,1.0,2,0.04081632653061224
8778,51.0,0.0,1.0,9,0.1836734693877551
8779,0.0,3.0,0.0,1,0.02040816326530612
8780,17.0,0.0,1.0,1,0.02040816326530612
8781,3.0,0.0,1.0,1,0.02040816326530612
