user_id,date_1,date_2,date_3
7457,2016-08-17,2000-01-01,2000-01-01
7458,2016-08-04,2000-01-01,2000-01-01
7459,2016-09-23,2000-01-01,2000-01-01
7460,2018-11-08,2000-01-01,2000-01-01
7461,2015-07-26,2000-01-01,2000-01-01
7462,2016-08-04,2000-01-01,2000-01-01
7463,2018-05-13,2000-01-01,2000-01-01
7464,2018-12-04,2000-01-01,2000-01-01
7465,2018-01-05,2000-01-01,2000-01-01
7466,2015-07-09,2000-01-01,2000-01-01
7467,2015-06-15,2015-06-16,2000-01-01
7468,2017-08-27,2000-01-01,2000-01-01
7469,2015-07-06,2000-01-01,2000-01-01
7470,2016-12-03,2000-01-01,2000-01-01
7471,2018-01-30,2018-01-31,2018-02-01
7472,2018-08-17,2000-01-01,2000-01-01
7473,2018-08-29,2000-01-01,2000-01-01
7474,2015-09-10,2000-01-01,2000-01-01
7475,2015-06-15,2000-01-01,2000-01-01
7476,2018-09-25,2000-01-01,2000-01-01
7477,2018-06-24,2000-01-01,2000-01-01
7478,2016-02-14,2000-01-01,2000-01-01
7479,2018-07-04,2000-01-01,2000-01-01
7480,2017-07-26,2000-01-01,2000-01-01
7481,2018-02-10,2000-01-01,2000-01-01
7482,2018-07-17,2018-07-18,2000-01-01
7483,2015-06-17,2000-01-01,2000-01-01
7484,2015-06-15,2015-06-16,2000-01-01
7485,2016-03-31,2000-01-01,2000-01-01
7486,2018-08-03,2000-01-01,2000-01-01
7487,2015-11-02,2000-01-01,2000-01-01
7488,2017-01-22,2000-01-01,2000-01-01
7489,2017-12-17,2000-01-01,2000-01-01
7490,2018-07-17,2000-01-01,2000-01-01
7491,2016-03-23,2000-01-01,2016-03-25
7492,2018-05-22,2000-01-01,2000-01-01
7493,2018-02-21,2000-01-01,2000-01-01
7494,2016-01-25,2000-01-01,2000-01-01
7495,2017-06-26,2000-01-01,2000-01-01
7496,2017-07-09,2017-07-10,2000-01-01
7498,2018-09-26,2000-01-01,2018-09-28
7499,2016-10-08,2000-01-01,2016-10-10
7500,2018-10-16,2018-10-17,2000-01-01
7501,2018-03-27,2000-01-01,2000-01-01
7502,2017-09-26,2000-01-01,2000-01-01
7503,2017-11-11,2000-01-01,2000-01-01
7504,2016-08-26,2000-01-01,2000-01-01
7505,2018-01-02,2000-01-01,2000-01-01
7506,2016-12-09,2000-01-01,2000-01-01
7507,2016-10-21,2016-10-22,2000-01-01
7508,2018-12-20,2000-01-01,2000-01-01
7509,2016-01-21,2000-01-01,2000-01-01
7510,2017-06-20,2000-01-01,2017-06-22
7511,2018-08-01,2000-01-01,2000-01-01
7512,2015-06-23,2000-01-01,2000-01-01
7513,2015-07-21,2000-01-01,2000-01-01
7514,2017-12-10,2000-01-01,2000-01-01
7515,2015-06-22,2000-01-01,2000-01-01
7516,2018-06-26,2000-01-01,2000-01-01
7517,2015-10-29,2000-01-01,2000-01-01
7518,2018-06-07,2000-01-01,2000-01-01
7519,2018-11-02,2000-01-01,2000-01-01
7520,2018-09-10,2000-01-01,2000-01-01
7521,2017-05-23,2000-01-01,2000-01-01
7522,2017-09-30,2000-01-01,2000-01-01
7523,2015-06-20,2000-01-01,2000-01-01
7524,2019-01-01,2000-01-01,2000-01-01
7525,2017-02-05,2017-02-06,2000-01-01
7526,2015-07-03,2000-01-01,2000-01-01
7527,2018-11-22,2000-01-01,2000-01-01
7528,2018-09-06,2000-01-01,2000-01-01
7529,2016-02-16,2000-01-01,2000-01-01
7530,2018-08-30,2000-01-01,2000-01-01
7531,2018-09-17,2000-01-01,2000-01-01
7533,2017-03-10,2000-01-01,2000-01-01
7534,2015-06-15,2000-01-01,2000-01-01
7535,2018-08-04,2000-01-01,2000-01-01
7536,2018-04-20,2000-01-01,2000-01-01
7537,2018-10-01,2000-01-01,2000-01-01
7538,2017-01-06,2000-01-01,2000-01-01
7539,2018-12-05,2000-01-01,2000-01-01
7540,2017-03-16,2000-01-01,2000-01-01
7542,2016-12-05,2000-01-01,2000-01-01
7543,2018-09-07,2018-09-08,2000-01-01
7544,2015-06-16,2015-06-17,2000-01-01
7545,2016-11-03,2000-01-01,2000-01-01
7546,2015-11-09,2000-01-01,2000-01-01
7547,2018-03-08,2000-01-01,2000-01-01
7548,2018-09-29,2000-01-01,2000-01-01
7549,2015-06-24,2000-01-01,2000-01-01
7550,2018-10-18,2000-01-01,2018-10-20
7551,2018-03-04,2000-01-01,2000-01-01
7552,2015-07-01,2000-01-01,2000-01-01
7553,2018-04-08,2018-04-09,2000-01-01
7554,2015-11-01,2000-01-01,2000-01-01
7555,2018-09-15,2000-01-01,2000-01-01
7556,2017-10-30,2000-01-01,2000-01-01
7557,2015-11-09,2015-11-10,2015-11-11
7558,2016-08-12,2000-01-01,2000-01-01
7559,2016-03-06,2016-03-07,2016-03-08
7560,2018-05-15,2000-01-01,2000-01-01
7561,2015-06-21,2015-06-22,2015-06-23
7562,2015-06-16,2000-01-01,2000-01-01
7563,2015-06-20,2000-01-01,2000-01-01
7564,2018-02-20,2018-02-21,2000-01-01
7565,2015-06-15,2000-01-01,2000-01-01
7566,2018-05-13,2000-01-01,2000-01-01
7567,2017-12-27,2000-01-01,2000-01-01
7568,2015-06-20,2000-01-01,2000-01-01
7570,2018-04-04,2000-01-01,2000-01-01
7571,2015-06-22,2015-06-23,2015-06-24
7572,2018-09-16,2018-09-17,2018-09-18
7573,2019-01-01,2000-01-01,2019-01-03
7574,2017-02-14,2000-01-01,2000-01-01
7576,2017-07-21,2017-07-22,2017-07-23
7577,2018-06-14,2000-01-01,2000-01-01
7578,2015-07-15,2000-01-01,2000-01-01
7579,2017-09-02,2017-09-03,2000-01-01
7580,2015-12-16,2015-12-17,2015-12-18
7581,2018-02-14,2018-02-15,2000-01-01
7582,2018-01-02,2000-01-01,2000-01-01
7583,2018-11-10,2000-01-01,2000-01-01
7584,2015-07-20,2000-01-01,2000-01-01
7586,2016-05-30,2000-01-01,2000-01-01
7587,2017-11-15,2000-01-01,2000-01-01
7588,2018-05-08,2000-01-01,2000-01-01
7589,2017-11-13,2000-01-01,2000-01-01
7590,2016-11-03,2000-01-01,2000-01-01
7591,2016-10-23,2000-01-01,2000-01-01
7592,2018-08-20,2000-01-01,2000-01-01
7593,2015-12-17,2000-01-01,2000-01-01
7594,2018-10-08,2000-01-01,2000-01-01
7595,2018-08-22,2000-01-01,2000-01-01
7596,2015-06-15,2015-06-16,2015-06-17
7597,2018-12-23,2000-01-01,2000-01-01
7598,2018-05-21,2000-01-01,2000-01-01
7599,2018-01-04,2018-01-05,2000-01-01
7600,2016-06-18,2000-01-01,2000-01-01
7601,2019-01-16,2019-01-17,2000-01-01
7602,2016-12-08,2000-01-01,2000-01-01
7603,2019-01-15,2000-01-01,2019-01-17
7604,2018-02-07,2000-01-01,2000-01-01
7605,2017-03-29,2017-03-30,2000-01-01
7606,2016-05-23,2000-01-01,2000-01-01
7607,2016-03-28,2016-03-29,2000-01-01
7608,2017-08-19,2017-08-20,2000-01-01
7609,2018-11-11,2000-01-01,2000-01-01
7610,2018-05-27,2018-05-28,2000-01-01
7611,2017-10-14,2000-01-01,2000-01-01
7612,2017-03-03,2017-03-04,2000-01-01
7613,2018-09-18,2000-01-01,2000-01-01
7614,2015-07-14,2000-01-01,2000-01-01
7615,2016-09-29,2016-09-30,2000-01-01
7616,2016-12-22,2000-01-01,2000-01-01
7617,2018-06-10,2000-01-01,2000-01-01
7619,2018-09-07,2000-01-01,2000-01-01
7620,2017-03-19,2000-01-01,2000-01-01
7621,2017-11-10,2000-01-01,2000-01-01
7622,2016-07-09,2016-07-10,2000-01-01
7623,2016-10-13,2000-01-01,2000-01-01
7624,2017-03-31,2000-01-01,2000-01-01
7625,2018-05-07,2000-01-01,2000-01-01
7626,2017-09-01,2000-01-01,2000-01-01
7627,2015-06-18,2000-01-01,2000-01-01
7628,2016-10-20,2000-01-01,2000-01-01
7629,2017-07-23,2000-01-01,2000-01-01
7630,2016-09-20,2000-01-01,2000-01-01
7631,2018-03-02,2000-01-01,2000-01-01
7632,2016-10-11,2000-01-01,2000-01-01
7633,2016-01-20,2000-01-01,2000-01-01
7634,2017-01-02,2017-01-03,2017-01-04
7635,2018-06-19,2000-01-01,2000-01-01
7636,2017-01-27,2017-01-28,2000-01-01
7637,2017-09-24,2000-01-01,2000-01-01
7638,2018-07-13,2018-07-14,2018-07-15
7639,2015-06-16,2000-01-01,2000-01-01
7640,2016-05-15,2000-01-01,2000-01-01
7641,2018-11-21,2000-01-01,2000-01-01
7642,2016-11-20,2016-11-21,2000-01-01
7643,2018-11-26,2000-01-01,2000-01-01
7644,2016-11-05,2000-01-01,2000-01-01
7645,2017-12-05,2000-01-01,2000-01-01
7646,2017-08-03,2000-01-01,2000-01-01
7647,2016-09-25,2000-01-01,2000-01-01
7648,2015-06-22,2000-01-01,2000-01-01
7649,2015-11-04,2000-01-01,2000-01-01
7650,2018-11-29,2000-01-01,2000-01-01
7651,2018-02-12,2000-01-01,2000-01-01
7652,2017-05-15,2000-01-01,2000-01-01
7653,2016-10-12,2000-01-01,2000-01-01
7655,2018-11-11,2000-01-01,2000-01-01
7656,2015-06-22,2000-01-01,2000-01-01
7657,2015-08-18,2000-01-01,2000-01-01
7659,2016-02-22,2000-01-01,2000-01-01
7660,2015-08-20,2015-08-21,2000-01-01
7662,2017-06-20,2000-01-01,2000-01-01
7663,2015-11-23,2000-01-01,2000-01-01
7664,2017-04-04,2017-04-05,2000-01-01
7665,2017-02-21,2000-01-01,2017-02-23
7666,2016-10-28,2016-10-29,2000-01-01
7667,2017-06-21,2000-01-01,2000-01-01
7668,2017-05-17,2000-01-01,2000-01-01
7669,2018-10-07,2000-01-01,2000-01-01
7670,2015-06-24,2015-06-25,2015-06-26
7671,2018-11-28,2000-01-01,2000-01-01
7672,2018-12-12,2000-01-01,2000-01-01
7673,2018-01-23,2000-01-01,2000-01-01
7674,2015-11-11,2000-01-01,2000-01-01
7675,2016-09-11,2000-01-01,2000-01-01
7676,2015-09-25,2000-01-01,2000-01-01
7677,2015-07-02,2000-01-01,2000-01-01
7678,2018-04-05,2000-01-01,2000-01-01
7679,2017-10-08,2017-10-09,2000-01-01
7680,2017-11-30,2000-01-01,2000-01-01
7681,2015-07-08,2000-01-01,2000-01-01
7682,2017-12-28,2017-12-29,2017-12-30
7683,2015-11-16,2000-01-01,2000-01-01
7684,2017-10-01,2000-01-01,2000-01-01
7686,2018-10-26,2000-01-01,2000-01-01
7687,2015-11-13,2000-01-01,2000-01-01
7688,2018-03-12,2000-01-01,2000-01-01
7689,2018-07-01,2000-01-01,2000-01-01
7690,2017-09-28,2000-01-01,2000-01-01
7691,2018-03-06,2000-01-01,2000-01-01
7692,2016-04-19,2016-04-20,2000-01-01
7693,2016-08-13,2000-01-01,2000-01-01
7694,2016-12-13,2000-01-01,2000-01-01
7695,2018-01-05,2018-01-06,2018-01-07
7696,2018-08-01,2000-01-01,2000-01-01
7697,2017-10-18,2000-01-01,2000-01-01
7698,2018-09-28,2018-09-29,2000-01-01
7699,2017-12-28,2000-01-01,2000-01-01
7700,2018-09-09,2000-01-01,2000-01-01
7701,2019-01-10,2000-01-01,2000-01-01
7702,2018-04-10,2018-04-11,2018-04-12
7703,2018-05-20,2000-01-01,2000-01-01
7704,2018-04-07,2000-01-01,2000-01-01
7705,2018-04-14,2018-04-15,2000-01-01
7706,2018-09-19,2018-09-20,2000-01-01
7707,2015-06-18,2015-06-19,2000-01-01
7708,2017-11-14,2000-01-01,2000-01-01
7709,2015-09-11,2000-01-01,2000-01-01
7710,2018-09-04,2018-09-05,2000-01-01
7711,2018-12-07,2000-01-01,2000-01-01
7712,2017-10-15,2000-01-01,2000-01-01
7713,2017-02-25,2017-02-26,2017-02-27
7714,2016-11-02,2016-11-03,2000-01-01
7715,2015-06-20,2000-01-01,2000-01-01
7716,2017-09-02,2000-01-01,2000-01-01
7717,2017-05-21,2000-01-01,2000-01-01
7718,2016-11-17,2000-01-01,2000-01-01
7719,2018-08-10,2018-08-11,2000-01-01
7720,2018-04-15,2000-01-01,2000-01-01
7721,2015-06-16,2000-01-01,2000-01-01
7722,2018-10-30,2000-01-01,2000-01-01
7723,2018-10-01,2018-10-02,2000-01-01
7724,2018-10-24,2000-01-01,2000-01-01
7725,2015-06-15,2000-01-01,2000-01-01
7726,2018-03-29,2000-01-01,2000-01-01
7727,2018-07-17,2000-01-01,2000-01-01
7728,2015-11-18,2000-01-01,2000-01-01
7729,2017-06-26,2000-01-01,2017-06-28
7730,2016-05-01,2000-01-01,2000-01-01
7731,2018-10-30,2018-10-31,2018-11-01
7732,2017-10-05,2000-01-01,2000-01-01
7733,2018-05-16,2000-01-01,2000-01-01
7734,2015-07-18,2000-01-01,2000-01-01
7735,2017-10-17,2000-01-01,2000-01-01
7736,2018-01-28,2000-01-01,2000-01-01
7737,2018-12-19,2000-01-01,2000-01-01
7738,2017-11-13,2000-01-01,2000-01-01
7739,2015-10-22,2000-01-01,2000-01-01
7740,2018-01-19,2000-01-01,2000-01-01
7741,2017-03-04,2000-01-01,2000-01-01
7742,2017-12-09,2017-12-10,2017-12-11
7743,2015-10-12,2000-01-01,2000-01-01
7744,2015-07-07,2000-01-01,2000-01-01
7745,2017-03-21,2017-03-22,2000-01-01
7746,2017-11-12,2000-01-01,2000-01-01
7747,2018-05-22,2000-01-01,2000-01-01
7748,2018-09-19,2000-01-01,2000-01-01
7749,2019-01-16,2000-01-01,2000-01-01
7750,2015-07-03,2000-01-01,2000-01-01
7751,2015-12-03,2000-01-01,2000-01-01
7752,2016-10-18,2000-01-01,2000-01-01
7754,2018-05-02,2000-01-01,2000-01-01
7755,2017-04-14,2017-04-15,2000-01-01
7756,2017-06-03,2000-01-01,2000-01-01
7758,2016-03-07,2000-01-01,2000-01-01
7759,2018-12-11,2000-01-01,2000-01-01
7760,2015-06-21,2000-01-01,2000-01-01
7761,2017-09-25,2000-01-01,2000-01-01
7762,2015-07-10,2000-01-01,2000-01-01
7763,2017-06-11,2000-01-01,2000-01-01
7764,2018-09-20,2000-01-01,2000-01-01
7765,2016-05-07,2000-01-01,2000-01-01
7767,2015-06-15,2015-06-16,2015-06-17
7768,2015-08-22,2015-08-23,2015-08-24
7769,2017-10-30,2017-10-31,2000-01-01
7770,2018-12-03,2000-01-01,2000-01-01
7771,2018-07-19,2000-01-01,2000-01-01
7772,2017-07-16,2000-01-01,2000-01-01
7773,2016-05-18,2000-01-01,2000-01-01
7774,2017-06-09,2000-01-01,2000-01-01
7775,2015-06-21,2000-01-01,2000-01-01
7776,2016-09-14,2000-01-01,2000-01-01
7777,2017-10-30,2017-10-31,2000-01-01
7778,2016-08-05,2000-01-01,2000-01-01
7779,2015-06-15,2000-01-01,2000-01-01
7780,2015-06-15,2015-06-16,2015-06-17
7781,2017-11-17,2000-01-01,2000-01-01
7782,2017-02-26,2000-01-01,2000-01-01
7783,2015-06-15,2015-06-16,2000-01-01
7784,2018-02-14,2000-01-01,2000-01-01
7785,2017-09-03,2000-01-01,2000-01-01
7786,2018-12-04,2000-01-01,2000-01-01
7787,2016-04-07,2000-01-01,2000-01-01
7788,2017-01-26,2000-01-01,2000-01-01
7789,2016-09-18,2000-01-01,2000-01-01
7790,2015-06-15,2015-06-16,2000-01-01
7791,2017-02-19,2000-01-01,2000-01-01
7792,2018-06-12,2018-06-13,2018-06-14
7794,2018-09-20,2000-01-01,2000-01-01
7795,2017-11-14,2000-01-01,2000-01-01
7796,2018-09-06,2000-01-01,2000-01-01
7797,2018-05-21,2000-01-01,2000-01-01
7798,2016-10-25,2000-01-01,2000-01-01
7799,2017-04-09,2000-01-01,2000-01-01
7800,2018-11-25,2018-11-26,2000-01-01
7801,2018-02-09,2000-01-01,2000-01-01
7802,2017-10-11,2000-01-01,2000-01-01
7803,2015-11-18,2000-01-01,2000-01-01
7804,2016-08-07,2000-01-01,2000-01-01
7805,2015-12-15,2000-01-01,2000-01-01
7806,2018-11-20,2000-01-01,2000-01-01
7807,2016-12-24,2016-12-25,2000-01-01
7808,2018-08-26,2018-08-27,2000-01-01
7809,2016-10-07,2000-01-01,2000-01-01
7810,2018-04-25,2000-01-01,2000-01-01
7811,2015-06-20,2000-01-01,2000-01-01
7812,2016-10-13,2000-01-01,2000-01-01
7813,2018-04-19,2018-04-20,2000-01-01
7814,2016-02-13,2016-02-14,2000-01-01
7816,2016-10-16,2000-01-01,2000-01-01
7817,2017-11-20,2000-01-01,2000-01-01
7818,2017-11-10,2000-01-01,2000-01-01
7819,2016-12-16,2000-01-01,2000-01-01
7820,2016-09-21,2000-01-01,2000-01-01
7822,2017-06-16,2000-01-01,2000-01-01
7823,2016-10-07,2016-10-08,2000-01-01
7824,2016-09-24,2016-09-25,2000-01-01
7825,2018-04-24,2000-01-01,2000-01-01
7827,2017-06-05,2000-01-01,2000-01-01
7828,2018-10-11,2000-01-01,2000-01-01
7829,2018-09-17,2000-01-01,2000-01-01
7830,2017-10-28,2000-01-01,2000-01-01
7831,2015-07-09,2000-01-01,2000-01-01
7832,2018-10-04,2000-01-01,2000-01-01
7833,2017-06-08,2000-01-01,2000-01-01
7834,2018-11-04,2000-01-01,2000-01-01
7835,2018-04-27,2018-04-28,2000-01-01
7836,2017-06-24,2017-06-25,2000-01-01
7837,2016-06-30,2000-01-01,2000-01-01
7838,2017-04-22,2000-01-01,2000-01-01
7839,2015-07-04,2000-01-01,2000-01-01
7840,2018-08-22,2018-08-23,2000-01-01
7841,2017-11-24,2000-01-01,2000-01-01
7842,2018-07-12,2000-01-01,2000-01-01
7843,2018-09-30,2000-01-01,2000-01-01
7844,2015-11-17,2000-01-01,2000-01-01
7846,2017-05-06,2000-01-01,2000-01-01
7847,2015-08-06,2015-08-07,2000-01-01
7848,2015-07-03,2000-01-01,2000-01-01
7849,2016-01-30,2000-01-01,2000-01-01
7850,2018-06-11,2000-01-01,2000-01-01
7851,2018-04-20,2018-04-21,2000-01-01
7852,2015-09-01,2000-01-01,2000-01-01
7853,2017-08-20,2000-01-01,2000-01-01
7854,2017-09-09,2000-01-01,2000-01-01
7855,2017-04-10,2000-01-01,2000-01-01
7856,2016-11-11,2016-11-12,2000-01-01
7857,2018-12-05,2018-12-06,2000-01-01
7858,2017-08-04,2017-08-05,2000-01-01
7859,2018-02-12,2000-01-01,2000-01-01
7860,2017-08-18,2000-01-01,2000-01-01
7861,2016-09-17,2000-01-01,2000-01-01
7862,2017-08-05,2000-01-01,2000-01-01
7863,2016-12-22,2016-12-23,2000-01-01
7864,2015-12-18,2000-01-01,2000-01-01
7865,2017-04-10,2000-01-01,2000-01-01
7866,2016-10-04,2016-10-05,2000-01-01
7867,2016-12-18,2000-01-01,2000-01-01
7868,2017-06-13,2000-01-01,2000-01-01
7869,2015-10-23,2000-01-01,2000-01-01
7870,2017-01-21,2000-01-01,2000-01-01
7871,2017-10-24,2000-01-01,2000-01-01
7872,2015-10-23,2000-01-01,2000-01-01
7873,2016-11-16,2000-01-01,2000-01-01
7874,2015-11-17,2015-11-18,2015-11-19
7875,2015-07-15,2000-01-01,2000-01-01
7876,2018-11-20,2000-01-01,2000-01-01
7877,2018-01-14,2000-01-01,2000-01-01
7878,2018-12-30,2000-01-01,2000-01-01
7879,2016-03-07,2000-01-01,2000-01-01
7880,2018-11-16,2000-01-01,2000-01-01
7881,2017-03-10,2000-01-01,2000-01-01
7882,2018-07-14,2000-01-01,2000-01-01
7883,2015-07-06,2000-01-01,2000-01-01
7884,2016-12-18,2000-01-01,2000-01-01
7885,2016-07-27,2016-07-28,2000-01-01
7886,2015-06-26,2000-01-01,2000-01-01
7887,2017-06-23,2000-01-01,2000-01-01
7888,2018-03-26,2000-01-01,2000-01-01
7889,2017-09-05,2000-01-01,2000-01-01
7890,2017-09-16,2000-01-01,2000-01-01
7891,2017-03-22,2000-01-01,2000-01-01
7893,2015-07-14,2000-01-01,2000-01-01
7894,2019-01-13,2000-01-01,2000-01-01
7895,2017-06-07,2000-01-01,2017-06-09
7896,2017-05-24,2000-01-01,2000-01-01
7897,2015-12-21,2000-01-01,2000-01-01
7898,2018-12-06,2000-01-01,2018-12-08
7899,2016-09-07,2016-09-08,2016-09-09
7900,2016-02-26,2000-01-01,2000-01-01
7901,2015-08-12,2000-01-01,2000-01-01
7902,2018-10-08,2000-01-01,2000-01-01
7903,2016-10-20,2000-01-01,2000-01-01
7904,2018-03-11,2018-03-12,2000-01-01
7906,2015-12-03,2000-01-01,2015-12-05
7907,2015-06-18,2000-01-01,2000-01-01
7908,2015-06-15,2000-01-01,2000-01-01
7909,2015-07-27,2000-01-01,2000-01-01
7910,2016-03-31,2016-04-01,2016-04-02
7911,2016-09-26,2000-01-01,2000-01-01
7912,2016-05-16,2016-05-17,2000-01-01
7913,2016-03-18,2000-01-01,2000-01-01
7914,2018-05-08,2000-01-01,2000-01-01
7915,2018-06-12,2018-06-13,2018-06-14
7916,2017-12-10,2000-01-01,2000-01-01
7917,2016-09-05,2016-09-06,2000-01-01
7918,2018-06-23,2018-06-24,2000-01-01
7919,2018-05-31,2000-01-01,2000-01-01
7920,2018-10-01,2018-10-02,2000-01-01
7921,2016-10-25,2016-10-26,2016-10-27
7922,2018-01-24,2018-01-25,2000-01-01
7923,2016-08-04,2016-08-05,2000-01-01
7924,2018-04-02,2000-01-01,2000-01-01
7925,2018-04-24,2000-01-01,2000-01-01
7926,2015-06-26,2000-01-01,2000-01-01
7927,2017-04-30,2017-05-01,2000-01-01
7928,2015-07-09,2000-01-01,2000-01-01
7929,2015-06-18,2000-01-01,2000-01-01
7930,2018-12-08,2000-01-01,2000-01-01
7931,2016-04-10,2000-01-01,2000-01-01
7932,2018-08-01,2000-01-01,2000-01-01
7933,2018-11-29,2000-01-01,2000-01-01
7934,2017-08-12,2000-01-01,2000-01-01
7935,2016-05-04,2000-01-01,2000-01-01
7936,2015-07-13,2000-01-01,2000-01-01
7937,2015-12-22,2000-01-01,2000-01-01
7938,2018-10-31,2018-11-01,2018-11-02
7939,2018-01-02,2000-01-01,2000-01-01
7940,2015-12-06,2015-12-07,2000-01-01
7941,2018-02-20,2000-01-01,2000-01-01
7942,2018-07-12,2000-01-01,2000-01-01
7943,2015-12-14,2000-01-01,2000-01-01
7944,2017-01-17,2017-01-18,2017-01-19
7945,2017-11-23,2000-01-01,2000-01-01
7946,2016-10-23,2000-01-01,2000-01-01
7947,2017-11-27,2000-01-01,2017-11-29
7948,2017-06-20,2017-06-21,2000-01-01
7949,2015-11-23,2000-01-01,2000-01-01
7950,2018-12-13,2000-01-01,2000-01-01
7951,2016-07-11,2000-01-01,2000-01-01
7952,2016-09-23,2000-01-01,2000-01-01
7954,2018-07-09,2018-07-10,2000-01-01
7955,2015-07-20,2000-01-01,2000-01-01
7956,2018-07-29,2000-01-01,2000-01-01
7957,2015-09-08,2000-01-01,2000-01-01
7958,2017-04-25,2000-01-01,2000-01-01
7959,2016-11-05,2000-01-01,2000-01-01
7960,2015-06-18,2015-06-19,2015-06-20
7961,2018-08-14,2000-01-01,2000-01-01
7962,2017-06-11,2000-01-01,2000-01-01
7963,2016-01-02,2000-01-01,2000-01-01
7964,2017-07-30,2000-01-01,2017-08-01
7965,2018-02-09,2018-02-10,2000-01-01
7966,2018-05-14,2000-01-01,2000-01-01
7967,2015-06-26,2000-01-01,2000-01-01
7968,2015-06-15,2000-01-01,2000-01-01
7969,2018-10-27,2000-01-01,2000-01-01
7970,2017-05-08,2000-01-01,2000-01-01
7971,2015-11-28,2000-01-01,2000-01-01
7972,2018-08-08,2000-01-01,2000-01-01
7973,2016-04-18,2000-01-01,2000-01-01
7974,2018-09-18,2000-01-01,2000-01-01
7975,2015-07-27,2000-01-01,2000-01-01
7976,2018-09-03,2018-09-04,2000-01-01
7977,2017-06-04,2000-01-01,2000-01-01
7978,2015-07-03,2000-01-01,2000-01-01
7979,2017-06-19,2017-06-20,2000-01-01
7980,2018-11-01,2018-11-02,2000-01-01
7981,2018-05-22,2000-01-01,2000-01-01
7982,2018-08-26,2000-01-01,2000-01-01
7983,2018-03-27,2000-01-01,2000-01-01
7984,2019-01-09,2000-01-01,2000-01-01
7985,2018-09-26,2000-01-01,2000-01-01
7986,2015-11-02,2000-01-01,2000-01-01
7987,2016-03-03,2000-01-01,2000-01-01
7988,2015-07-03,2000-01-01,2000-01-01
7989,2018-11-18,2000-01-01,2000-01-01
7990,2018-11-19,2000-01-01,2000-01-01
7991,2016-02-12,2000-01-01,2000-01-01
7992,2017-10-11,2017-10-12,2017-10-13
7993,2018-05-29,2000-01-01,2000-01-01
7994,2018-07-19,2000-01-01,2000-01-01
7996,2015-06-16,2015-06-17,2000-01-01
7997,2015-10-21,2000-01-01,2000-01-01
7998,2016-06-13,2000-01-01,2000-01-01
7999,2018-05-17,2018-05-18,2018-05-19
8000,2017-11-18,2000-01-01,2000-01-01
8001,2016-06-05,2000-01-01,2000-01-01
8002,2018-10-24,2000-01-01,2000-01-01
8003,2018-01-15,2000-01-01,2000-01-01
8004,2015-07-02,2015-07-03,2015-07-04
8006,2019-01-09,2000-01-01,2000-01-01
8007,2018-11-27,2018-11-28,2018-11-29
8008,2018-05-27,2000-01-01,2000-01-01
8009,2018-03-20,2000-01-01,2000-01-01
8010,2016-08-17,2000-01-01,2000-01-01
8011,2017-01-30,2017-01-31,2000-01-01
8012,2016-09-15,2000-01-01,2000-01-01
8013,2017-08-10,2017-08-11,2000-01-01
8014,2016-03-22,2000-01-01,2000-01-01
8015,2016-04-03,2000-01-01,2000-01-01
8016,2018-12-12,2000-01-01,2000-01-01
8017,2017-04-10,2000-01-01,2000-01-01
8018,2015-06-15,2000-01-01,2000-01-01
8019,2017-11-08,2000-01-01,2000-01-01
8020,2019-01-12,2000-01-01,2000-01-01
8021,2017-09-27,2000-01-01,2000-01-01
8022,2017-02-22,2000-01-01,2000-01-01
8023,2016-03-21,2000-01-01,2000-01-01
8024,2017-08-28,2000-01-01,2000-01-01
8026,2017-02-25,2000-01-01,2000-01-01
8027,2015-11-03,2000-01-01,2000-01-01
8028,2017-08-21,2000-01-01,2017-08-23
8029,2018-11-28,2000-01-01,2000-01-01
8030,2015-07-07,2000-01-01,2000-01-01
8031,2016-06-29,2000-01-01,2000-01-01
8032,2017-06-19,2017-06-20,2000-01-01
8033,2015-09-27,2000-01-01,2000-01-01
8034,2015-08-06,2000-01-01,2000-01-01
8035,2015-06-15,2015-06-16,2000-01-01
8036,2015-06-29,2000-01-01,2000-01-01
8037,2016-01-16,2000-01-01,2000-01-01
8038,2015-09-25,2000-01-01,2000-01-01
8039,2016-02-29,2016-03-01,2000-01-01
8040,2015-12-08,2000-01-01,2000-01-01
8042,2018-06-11,2000-01-01,2000-01-01
8043,2016-02-22,2016-02-23,2000-01-01
8044,2018-02-13,2018-02-14,2000-01-01
8045,2016-03-03,2000-01-01,2000-01-01
8046,2018-02-13,2000-01-01,2000-01-01
8047,2018-05-20,2000-01-01,2000-01-01
8048,2017-11-10,2000-01-01,2000-01-01
8049,2018-05-06,2000-01-01,2000-01-01
8050,2016-12-16,2000-01-01,2000-01-01
8051,2017-11-22,2017-11-23,2000-01-01
8052,2017-12-12,2000-01-01,2000-01-01
8053,2016-10-22,2000-01-01,2000-01-01
8054,2017-05-29,2000-01-01,2000-01-01
8055,2017-04-11,2017-04-12,2000-01-01
8056,2017-12-30,2017-12-31,2000-01-01
8057,2016-02-18,2000-01-01,2000-01-01
8058,2015-09-04,2000-01-01,2000-01-01
8059,2015-07-14,2000-01-01,2015-07-16
8060,2018-03-29,2000-01-01,2000-01-01
8061,2016-03-08,2000-01-01,2000-01-01
8062,2017-11-02,2000-01-01,2000-01-01
8063,2015-06-15,2000-01-01,2000-01-01
8064,2018-08-08,2018-08-09,2018-08-10
